Driver,Team,LapTime,Compound,TyreLife,FreshTyre,Stint,TrackStatus,Sector1Time,Sector2Time,Sector3Time,Deleted,LapTime_sec,Sector1Time_sec,Sector2Time_sec,Sector3Time_sec,Position,GridPosition,GP,Year
MAG,Haas F1 Team,0 days 00:01:30.653000,SOFT,2.0,True,4.0,1,0 days 00:00:26.889000,0 days 00:00:38.268000,0 days 00:00:25.496000,False,90.653,26.889,38.268,25.496,19.0,14.0,Singapore Grand Prix,2024
NOR,McLaren,0 days 00:01:29.525000,SOFT,2.0,True,6.0,1,0 days 00:00:26.599000,0 days 00:00:37.630000,0 days 00:00:25.296000,False,89.525,26.599,37.63,25.296,1.0,1.0,Singapore Grand Prix,2024
OCO,Alpine,0 days 00:01:30.769000,SOFT,2.0,True,5.0,1,0 days 00:00:26.993000,0 days 00:00:38.296000,0 days 00:00:25.480000,False,90.769,26.993,38.296,25.48,13.0,15.0,Singapore Grand Prix,2024
PER,Red Bull Racing,0 days 00:01:30.579000,SOFT,2.0,True,4.0,1,0 days 00:00:26.936000,0 days 00:00:38.154000,0 days 00:00:25.489000,False,90.579,26.936,38.154,25.489,10.0,13.0,Singapore Grand Prix,2024
PIA,McLaren,0 days 00:01:29.640000,SOFT,2.0,True,4.0,1,0 days 00:00:26.603000,0 days 00:00:37.753000,0 days 00:00:25.284000,False,89.64,26.603,37.753,25.284,3.0,5.0,Singapore Grand Prix,2024
RIC,RB,0 days 00:01:31.085000,SOFT,2.0,True,2.0,1,0 days 00:00:27.079000,0 days 00:00:38.308000,0 days 00:00:25.698000,False,91.085,27.079,38.308,25.698,18.0,16.0,Singapore Grand Prix,2024
RUS,Mercedes,0 days 00:01:29.867000,SOFT,2.0,True,6.0,1,0 days 00:00:26.727000,0 days 00:00:37.913000,0 days 00:00:25.227000,False,89.867,26.727,37.913,25.227,4.0,4.0,Singapore Grand Prix,2024
SAI,Ferrari,0 days 00:01:30.108000,SOFT,2.0,True,4.0,1,0 days 00:00:26.750000,0 days 00:00:37.866000,0 days 00:00:25.492000,False,90.108,26.75,37.866,25.492,7.0,10.0,Singapore Grand Prix,2024
STR,Aston Martin,0 days 00:01:31.094000,SOFT,2.0,True,2.0,1,0 days 00:00:26.873000,0 days 00:00:38.530000,0 days 00:00:25.691000,False,91.094,26.873,38.53,25.691,14.0,17.0,Singapore Grand Prix,2024
TSU,RB,0 days 00:01:30.289000,SOFT,2.0,True,4.0,1,0 days 00:00:26.769000,0 days 00:00:37.897000,0 days 00:00:25.623000,False,90.289,26.769,37.897,25.623,12.0,8.0,Singapore Grand Prix,2024
VER,Red Bull Racing,0 days 00:01:29.680000,SOFT,2.0,True,4.0,1,0 days 00:00:26.615000,0 days 00:00:37.663000,0 days 00:00:25.402000,False,89.68,26.615,37.663,25.402,2.0,2.0,Singapore Grand Prix,2024
ZHO,Kick Sauber,0 days 00:01:32.054000,SOFT,2.0,True,3.0,1,0 days 00:00:27.236000,0 days 00:00:38.783000,0 days 00:00:26.035000,False,92.054,27.236,38.783,26.035,15.0,20.0,Singapore Grand Prix,2024
ALB,Williams,0 days 00:01:29.714000,SOFT,2.0,True,3.0,1,0 days 00:00:31.617000,0 days 00:00:40.381000,0 days 00:00:17.716000,False,89.714,31.617,40.381,17.716,20.0,14.0,Japanese Grand Prix,2024
ALO,Aston Martin,0 days 00:01:28.686000,SOFT,2.0,True,4.0,1,0 days 00:00:30.964000,0 days 00:00:40.027000,0 days 00:00:17.695000,False,88.686,30.964,40.027,17.695,6.0,5.0,Japanese Grand Prix,2024
BOT,Kick Sauber,0 days 00:01:29.593000,SOFT,2.0,True,4.0,1,0 days 00:00:31.357000,0 days 00:00:40.478000,0 days 00:00:17.758000,False,89.593,31.357,40.478,17.758,14.0,13.0,Japanese Grand Prix,2024
GAS,Alpine,0 days 00:01:30.119000,SOFT,2.0,True,2.0,1,0 days 00:00:31.468000,0 days 00:00:40.662000,0 days 00:00:17.989000,False,90.119,31.468,40.662,17.989,16.0,17.0,Japanese Grand Prix,2024
HAM,Mercedes,0 days 00:01:28.766000,SOFT,2.0,True,4.0,1,0 days 00:00:30.915000,0 days 00:00:40.156000,0 days 00:00:17.695000,False,88.766,30.915,40.156,17.695,9.0,7.0,Japanese Grand Prix,2024
HUL,Haas F1 Team,0 days 00:01:29.494000,SOFT,2.0,True,4.0,1,0 days 00:00:31.558000,0 days 00:00:40.238000,0 days 00:00:17.698000,False,89.494,31.558,40.238,17.698,11.0,12.0,Japanese Grand Prix,2024
LEC,Ferrari,0 days 00:01:28.786000,SOFT,2.0,True,4.0,1,0 days 00:00:31.109000,0 days 00:00:39.866000,0 days 00:00:17.811000,False,88.786,31.109,39.866,17.811,4.0,8.0,Japanese Grand Prix,2024
MAG,Haas F1 Team,0 days 00:01:30.131000,SOFT,2.0,True,3.0,1,0 days 00:00:31.786000,0 days 00:00:40.482000,0 days 00:00:17.863000,False,90.131,31.786,40.482,17.863,13.0,18.0,Japanese Grand Prix,2024
NOR,McLaren,0 days 00:01:28.489000,SOFT,2.0,True,4.0,1,0 days 00:00:30.800000,0 days 00:00:40.039000,0 days 00:00:17.650000,False,88.489,30.8,40.039,17.65,5.0,3.0,Japanese Grand Prix,2024
OCO,Alpine,0 days 00:01:29.811000,SOFT,2.0,True,2.0,1,0 days 00:00:31.505000,0 days 00:00:40.456000,0 days 00:00:17.850000,False,89.811,31.505,40.456,17.85,15.0,15.0,Japanese Grand Prix,2024
PER,Red Bull Racing,0 days 00:01:28.263000,SOFT,2.0,True,4.0,1,0 days 00:00:30.846000,0 days 00:00:39.763000,0 days 00:00:17.654000,False,88.263,30.846,39.763,17.654,2.0,2.0,Japanese Grand Prix,2024
PIA,McLaren,0 days 00:01:28.760000,SOFT,2.0,True,3.0,1,0 days 00:00:30.837000,0 days 00:00:40.227000,0 days 00:00:17.696000,False,88.76,30.837,40.227,17.696,8.0,6.0,Japanese Grand Prix,2024
RIC,RB,0 days 00:01:29.472000,SOFT,2.0,True,4.0,1,0 days 00:00:31.352000,0 days 00:00:40.402000,0 days 00:00:17.718000,False,89.472,31.352,40.402,17.718,19.0,11.0,Japanese Grand Prix,2024
RUS,Mercedes,0 days 00:01:29.008000,SOFT,2.0,True,4.0,1,0 days 00:00:31.181000,0 days 00:00:40.123000,0 days 00:00:17.704000,False,89.008,31.181,40.123,17.704,7.0,9.0,Japanese Grand Prix,2024
SAI,Ferrari,0 days 00:01:28.682000,SOFT,2.0,True,3.0,1,0 days 00:00:30.968000,0 days 00:00:39.989000,0 days 00:00:17.725000,False,88.682,30.968,39.989,17.725,3.0,4.0,Japanese Grand Prix,2024
SAR,Williams,0 days 00:01:30.139000,SOFT,2.0,True,2.0,1,0 days 00:00:31.744000,0 days 00:00:40.542000,0 days 00:00:17.853000,False,90.139,31.744,40.542,17.853,17.0,19.0,Japanese Grand Prix,2024
STR,Aston Martin,0 days 00:01:30.024000,SOFT,2.0,True,1.0,1,0 days 00:00:31.498000,0 days 00:00:40.546000,0 days 00:00:17.980000,False,90.024,31.498,40.546,17.98,12.0,16.0,Japanese Grand Prix,2024
TSU,RB,0 days 00:01:29.413000,SOFT,2.0,True,6.0,1,0 days 00:00:31.318000,0 days 00:00:40.248000,0 days 00:00:17.847000,False,89.413,31.318,40.248,17.847,10.0,10.0,Japanese Grand Prix,2024
VER,Red Bull Racing,0 days 00:01:28.197000,SOFT,2.0,True,4.0,1,0 days 00:00:30.777000,0 days 00:00:39.850000,0 days 00:00:17.570000,False,88.197,30.777,39.85,17.57,1.0,1.0,Japanese Grand Prix,2024
ZHO,Kick Sauber,0 days 00:01:30.143000,SOFT,2.0,True,2.0,1,0 days 00:00:31.685000,0 days 00:00:40.487000,0 days 00:00:17.971000,False,90.143,31.685,40.487,17.971,18.0,20.0,Japanese Grand Prix,2024
ALB,Williams,0 days 00:01:34.051000,SOFT,2.0,True,3.0,1,0 days 00:00:25.332000,0 days 00:00:37.720000,0 days 00:00:30.999000,False,94.051,25.332,37.72,30.999,16.0,14.0,United States Grand Prix,2024
ALO,Aston Martin,0 days 00:01:33.309000,SOFT,2.0,True,6.0,1,0 days 00:00:25.312000,0 days 00:00:37.314000,0 days 00:00:30.683000,False,93.309,25.312,37.314,30.683,13.0,7.0,United States Grand Prix,2024
BOT,Kick Sauber,0 days 00:01:34.152000,SOFT,2.0,True,3.0,1,0 days 00:00:25.454000,0 days 00:00:37.640000,0 days 00:00:31.058000,False,94.152,25.454,37.64,31.058,17.0,16.0,United States Grand Prix,2024
COL,Williams,0 days 00:01:34.062000,SOFT,2.0,True,2.0,1,0 days 00:00:25.517000,0 days 00:00:37.591000,0 days 00:00:30.954000,False,94.062,25.517,37.591,30.954,10.0,15.0,United States Grand Prix,2024
GAS,Alpine,0 days 00:01:33.018000,SOFT,5.0,False,6.0,1,0 days 00:00:25.159000,0 days 00:00:37.328000,0 days 00:00:30.531000,False,93.018,25.159,37.328,30.531,12.0,6.0,United States Grand Prix,2024
HAM,Mercedes,0 days 00:01:34.154000,SOFT,2.0,True,2.0,1,0 days 00:00:25.267000,0 days 00:00:37.811000,0 days 00:00:31.076000,False,94.154,25.267,37.811,31.076,20.0,17.0,United States Grand Prix,2024
HUL,Haas F1 Team,0 days 00:01:33.544000,SOFT,2.0,True,3.0,1,0 days 00:00:25.765000,0 days 00:00:37.215000,0 days 00:00:30.564000,False,93.544,25.765,37.215,30.564,8.0,11.0,United States Grand Prix,2024
LAW,RB,0 days 00:01:33.339000,SOFT,2.0,True,3.0,1,0 days 00:00:25.231000,0 days 00:00:37.333000,0 days 00:00:30.775000,False,93.339,25.231,37.333,30.775,9.0,19.0,United States Grand Prix,2024
LEC,Ferrari,0 days 00:01:32.740000,SOFT,2.0,True,5.0,1,0 days 00:00:25.222000,0 days 00:00:37.055000,0 days 00:00:30.463000,False,92.74,25.222,37.055,30.463,1.0,4.0,United States Grand Prix,2024
MAG,Haas F1 Team,0 days 00:01:33.474000,SOFT,2.0,True,4.0,1,0 days 00:00:25.196000,0 days 00:00:37.511000,0 days 00:00:30.767000,False,93.474,25.196,37.511,30.767,11.0,8.0,United States Grand Prix,2024
NOR,McLaren,0 days 00:01:32.330000,SOFT,2.0,True,4.0,1,0 days 00:00:24.992000,0 days 00:00:36.887000,0 days 00:00:30.451000,False,92.33,24.992,36.887,30.451,4.0,1.0,United States Grand Prix,2024
OCO,Alpine,0 days 00:01:33.597000,SOFT,2.0,True,5.0,1,0 days 00:00:25.390000,0 days 00:00:37.430000,0 days 00:00:30.777000,False,93.597,25.39,37.43,30.777,18.0,12.0,United States Grand Prix,2024
PER,Red Bull Racing,0 days 00:01:33.020000,SOFT,2.0,True,4.0,1,0 days 00:00:25.077000,0 days 00:00:37.135000,0 days 00:00:30.808000,False,93.02,25.077,37.135,30.808,7.0,9.0,United States Grand Prix,2024
PIA,McLaren,0 days 00:01:32.950000,SOFT,2.0,True,5.0,1,0 days 00:00:25.263000,0 days 00:00:37.048000,0 days 00:00:30.639000,False,92.95,25.263,37.048,30.639,5.0,5.0,United States Grand Prix,2024
RUS,Mercedes,0 days 00:01:32.974000,SOFT,3.0,False,5.0,1,0 days 00:00:25.259000,0 days 00:00:37.028000,0 days 00:00:30.687000,False,92.974,25.259,37.028,30.687,6.0,20.0,United States Grand Prix,2024
SAI,Ferrari,0 days 00:01:32.652000,SOFT,2.0,True,5.0,1,0 days 00:00:25.090000,0 days 00:00:37.061000,0 days 00:00:30.501000,False,92.652,25.09,37.061,30.501,2.0,3.0,United States Grand Prix,2024
STR,Aston Martin,0 days 00:01:33.759000,SOFT,2.0,True,4.0,1,0 days 00:00:25.394000,0 days 00:00:37.356000,0 days 00:00:31.009000,False,93.759,25.394,37.356,31.009,15.0,13.0,United States Grand Prix,2024
TSU,RB,0 days 00:01:33.506000,SOFT,2.0,True,5.0,1,0 days 00:00:25.155000,0 days 00:00:37.460000,0 days 00:00:30.891000,False,93.506,25.155,37.46,30.891,14.0,10.0,United States Grand Prix,2024
VER,Red Bull Racing,0 days 00:01:32.361000,SOFT,2.0,True,5.0,1,0 days 00:00:24.868000,0 days 00:00:36.986000,0 days 00:00:30.507000,False,92.361,24.868,36.986,30.507,3.0,2.0,United States Grand Prix,2024
ZHO,Kick Sauber,0 days 00:01:34.228000,SOFT,2.0,True,3.0,1,0 days 00:00:25.531000,0 days 00:00:37.663000,0 days 00:00:31.034000,False,94.228,25.531,37.663,31.034,19.0,18.0,United States Grand Prix,2024
ALB,Williams,0 days 00:01:16.988000,SOFT,2.0,False,4.0,1,0 days 00:00:27.545000,0 days 00:00:29.580000,0 days 00:00:19.863000,False,76.988,27.545,29.58,19.863,19.0,9.0,Mexico City Grand Prix,2024
ALO,Aston Martin,0 days 00:01:17.168000,SOFT,2.0,False,4.0,1,0 days 00:00:27.605000,0 days 00:00:29.665000,0 days 00:00:19.898000,False,77.168,27.605,29.665,19.898,18.0,13.0,Mexico City Grand Prix,2024
BOT,Kick Sauber,0 days 00:01:17.393000,SOFT,2.0,False,3.0,1,0 days 00:00:27.697000,0 days 00:00:29.811000,0 days 00:00:19.885000,False,77.393,27.697,29.811,19.885,14.0,15.0,Mexico City Grand Prix,2024
COL,Williams,0 days 00:01:17.558000,SOFT,2.0,False,2.0,1,0 days 00:00:27.790000,0 days 00:00:29.832000,0 days 00:00:19.936000,False,77.558,27.79,29.832,19.936,12.0,16.0,Mexico City Grand Prix,2024
GAS,Alpine,0 days 00:01:16.892000,SOFT,2.0,False,7.0,1,0 days 00:00:27.420000,0 days 00:00:29.585000,0 days 00:00:19.887000,False,76.892,27.42,29.585,19.887,10.0,8.0,Mexico City Grand Prix,2024
HAM,Mercedes,0 days 00:01:16.651000,SOFT,2.0,False,6.0,1,0 days 00:00:27.295000,0 days 00:00:29.602000,0 days 00:00:19.754000,False,76.651,27.295,29.602,19.754,4.0,6.0,Mexico City Grand Prix,2024
HUL,Haas F1 Team,0 days 00:01:16.995000,SOFT,2.0,False,4.0,12,0 days 00:00:27.382000,0 days 00:00:29.592000,0 days 00:00:20.021000,False,76.995,27.382,29.592,20.021,9.0,10.0,Mexico City Grand Prix,2024
LAW,RB,0 days 00:01:17.162000,SOFT,2.0,False,3.0,1,0 days 00:00:27.666000,0 days 00:00:29.640000,0 days 00:00:19.856000,False,77.162,27.666,29.64,19.856,16.0,12.0,Mexico City Grand Prix,2024
LEC,Ferrari,0 days 00:01:16.265000,SOFT,2.0,False,7.0,1,0 days 00:00:27.069000,0 days 00:00:29.429000,0 days 00:00:19.767000,False,76.265,27.069,29.429,19.767,3.0,4.0,Mexico City Grand Prix,2024
MAG,Haas F1 Team,0 days 00:01:16.886000,SOFT,2.0,False,6.0,1,0 days 00:00:27.398000,0 days 00:00:29.624000,0 days 00:00:19.864000,False,76.886,27.398,29.624,19.864,7.0,7.0,Mexico City Grand Prix,2024
NOR,McLaren,0 days 00:01:16.260000,SOFT,2.0,False,5.0,1,0 days 00:00:27.291000,0 days 00:00:29.191000,0 days 00:00:19.778000,False,76.26,27.291,29.191,19.778,2.0,3.0,Mexico City Grand Prix,2024
OCO,Alpine,0 days 00:01:17.617000,SOFT,2.0,False,3.0,1,0 days 00:00:27.658000,0 days 00:00:29.887000,0 days 00:00:20.072000,False,77.617,27.658,29.887,20.072,13.0,0.0,Mexico City Grand Prix,2024
PER,Red Bull Racing,0 days 00:01:17.611000,SOFT,2.0,False,2.0,1,0 days 00:00:27.555000,0 days 00:00:29.859000,0 days 00:00:20.197000,False,77.611,27.555,29.859,20.197,17.0,18.0,Mexico City Grand Prix,2024
PIA,McLaren,0 days 00:01:17.597000,SOFT,4.0,True,2.0,1,0 days 00:00:27.654000,0 days 00:00:29.937000,0 days 00:00:20.006000,False,77.597,27.654,29.937,20.006,8.0,17.0,Mexico City Grand Prix,2024
RUS,Mercedes,0 days 00:01:16.356000,SOFT,2.0,False,7.0,1,0 days 00:00:27.380000,0 days 00:00:29.263000,0 days 00:00:19.713000,False,76.356,27.38,29.263,19.713,5.0,5.0,Mexico City Grand Prix,2024
SAI,Ferrari,0 days 00:01:15.946000,SOFT,2.0,False,7.0,1,0 days 00:00:27.037000,0 days 00:00:29.296000,0 days 00:00:19.613000,False,75.946,27.037,29.296,19.613,1.0,1.0,Mexico City Grand Prix,2024
STR,Aston Martin,0 days 00:01:17.294000,SOFT,2.0,False,4.0,1,0 days 00:00:27.573000,0 days 00:00:29.848000,0 days 00:00:19.873000,False,77.294,27.573,29.848,19.873,11.0,14.0,Mexico City Grand Prix,2024
TSU,RB,0 days 00:01:17.129000,SOFT,2.0,False,3.0,1,0 days 00:00:27.446000,0 days 00:00:29.758000,0 days 00:00:19.925000,False,77.129,27.446,29.758,19.925,20.0,11.0,Mexico City Grand Prix,2024
VER,Red Bull Racing,0 days 00:01:16.171000,SOFT,2.0,False,6.0,1,0 days 00:00:27.222000,0 days 00:00:29.318000,0 days 00:00:19.631000,False,76.171,27.222,29.318,19.631,6.0,2.0,Mexico City Grand Prix,2024
ZHO,Kick Sauber,0 days 00:01:18.072000,SOFT,2.0,False,3.0,1,0 days 00:00:27.746000,0 days 00:00:30.217000,0 days 00:00:20.109000,False,78.072,27.746,30.217,20.109,15.0,19.0,Mexico City Grand Prix,2024
ALB,Williams,0 days 00:01:24.657000,None,2.0,False,6.0,1,0 days 00:00:21.570000,0 days 00:00:44.941000,0 days 00:00:18.146000,False,84.657,21.57,44.941,18.146,18.0,7.0,São Paulo Grand Prix,2024
ALO,Aston Martin,0 days 00:01:25.035000,INTERMEDIATE,2.0,True,5.0,1,0 days 00:00:22.258000,0 days 00:00:44.478000,0 days 00:00:18.299000,False,85.035,22.258,44.478,18.299,14.0,9.0,São Paulo Grand Prix,2024
BOT,Kick Sauber,0 days 00:01:26.472000,INTERMEDIATE,2.0,True,6.0,1,0 days 00:00:22.340000,0 days 00:00:45.172000,0 days 00:00:18.960000,False,86.472,22.34,45.172,18.96,13.0,11.0,São Paulo Grand Prix,2024
LAW,RB,0 days 00:01:24.484000,INTERMEDIATE,2.0,True,8.0,1,0 days 00:00:21.703000,0 days 00:00:44.684000,0 days 00:00:18.097000,False,84.484,21.703,44.684,18.097,9.0,5.0,São Paulo Grand Prix,2024
LEC,Ferrari,0 days 00:01:24.525000,INTERMEDIATE,3.0,True,8.0,1,0 days 00:00:21.733000,0 days 00:00:44.546000,0 days 00:00:18.246000,False,84.525,21.733,44.546,18.246,5.0,6.0,São Paulo Grand Prix,2024
NOR,McLaren,0 days 00:01:23.405000,INTERMEDIATE,3.0,True,8.0,1,0 days 00:00:21.639000,0 days 00:00:43.807000,0 days 00:00:17.959000,False,83.405,21.639,43.807,17.959,6.0,1.0,São Paulo Grand Prix,2024
OCO,Alpine,0 days 00:01:24.475000,INTERMEDIATE,3.0,True,8.0,1,0 days 00:00:21.545000,0 days 00:00:44.500000,0 days 00:00:18.430000,False,84.475,21.545,44.5,18.43,2.0,4.0,São Paulo Grand Prix,2024
PER,Red Bull Racing,0 days 00:01:28.158000,WET,7.0,False,3.0,1,0 days 00:00:22.239000,0 days 00:00:46.708000,0 days 00:00:19.211000,False,88.158,22.239,46.708,19.211,11.0,12.0,São Paulo Grand Prix,2024
PIA,McLaren,0 days 00:01:24.686000,INTERMEDIATE,3.0,True,5.0,1,0 days 00:00:21.432000,0 days 00:00:44.939000,0 days 00:00:18.315000,False,84.686,21.432,44.939,18.315,8.0,8.0,São Paulo Grand Prix,2024
RUS,Mercedes,0 days 00:01:23.578000,INTERMEDIATE,2.0,True,8.0,1,0 days 00:00:21.463000,0 days 00:00:44.025000,0 days 00:00:18.090000,False,83.578,21.463,44.025,18.09,4.0,2.0,São Paulo Grand Prix,2024
STR,Aston Martin,0 days 00:01:26.334000,INTERMEDIATE,2.0,True,5.0,1,0 days 00:00:22.201000,0 days 00:00:45.520000,0 days 00:00:18.613000,False,86.334,22.201,45.52,18.613,19.0,10.0,São Paulo Grand Prix,2024
TSU,RB,0 days 00:01:24.111000,INTERMEDIATE,2.0,True,8.0,1,0 days 00:00:21.510000,0 days 00:00:44.415000,0 days 00:00:18.186000,False,84.111,21.51,44.415,18.186,7.0,3.0,São Paulo Grand Prix,2024
VER,Red Bull Racing,0 days 00:01:27.771000,WET,2.0,True,3.0,1,0 days 00:00:22.587000,0 days 00:00:46.218000,0 days 00:00:18.966000,False,87.771,22.587,46.218,18.966,1.0,17.0,São Paulo Grand Prix,2024
ALB,Williams,0 days 00:01:34.425000,SOFT,5.0,True,1.0,1,0 days 00:00:26.756000,0 days 00:00:31.586000,0 days 00:00:36.083000,False,94.425,26.756,31.586,36.083,19.0,17.0,Las Vegas Grand Prix,2024
ALO,Aston Martin,0 days 00:01:34.258000,SOFT,5.0,True,1.0,1,0 days 00:00:26.689000,0 days 00:00:31.599000,0 days 00:00:35.970000,False,94.258,26.689,31.599,35.97,11.0,16.0,Las Vegas Grand Prix,2024
BOT,Kick Sauber,0 days 00:01:34.430000,SOFT,2.0,True,2.0,1,0 days 00:00:26.587000,0 days 00:00:31.768000,0 days 00:00:36.075000,False,94.43,26.587,31.768,36.075,18.0,19.0,Las Vegas Grand Prix,2024
COL,Williams,0 days 00:01:33.746000,SOFT,3.0,True,2.0,12,0 days 00:00:26.613000,0 days 00:00:31.384000,0 days 00:00:35.749000,False,93.746,26.613,31.384,35.749,14.0,20.0,Las Vegas Grand Prix,2024
GAS,Alpine,0 days 00:01:32.664000,SOFT,3.0,True,6.0,1,0 days 00:00:26.222000,0 days 00:00:30.928000,0 days 00:00:35.514000,False,92.664,26.222,30.928,35.514,20.0,3.0,Las Vegas Grand Prix,2024
HAM,Mercedes,0 days 00:01:32.567000,SOFT,5.0,True,3.0,1,0 days 00:00:26,0 days 00:00:30.927000,0 days 00:00:35.640000,False,92.567,26.0,30.927,35.64,2.0,10.0,Las Vegas Grand Prix,2024
HUL,Haas F1 Team,0 days 00:01:33.062000,SOFT,2.0,True,5.0,1,0 days 00:00:26.353000,0 days 00:00:30.942000,0 days 00:00:35.767000,False,93.062,26.353,30.942,35.767,8.0,9.0,Las Vegas Grand Prix,2024
LAW,RB,0 days 00:01:34.087000,SOFT,3.0,True,2.0,12,0 days 00:00:26.469000,0 days 00:00:31.447000,0 days 00:00:36.171000,False,94.087,26.469,31.447,36.171,16.0,14.0,Las Vegas Grand Prix,2024
LEC,Ferrari,0 days 00:01:32.783000,SOFT,3.0,True,5.0,1,0 days 00:00:26.337000,0 days 00:00:30.898000,0 days 00:00:35.548000,False,92.783,26.337,30.898,35.548,4.0,4.0,Las Vegas Grand Prix,2024
MAG,Haas F1 Team,0 days 00:01:33.297000,SOFT,2.0,True,3.0,1,0 days 00:00:26.341000,0 days 00:00:31.167000,0 days 00:00:35.789000,False,93.297,26.341,31.167,35.789,12.0,12.0,Las Vegas Grand Prix,2024
NOR,McLaren,0 days 00:01:33.008000,SOFT,3.0,True,6.0,1,0 days 00:00:26.199000,0 days 00:00:31.196000,0 days 00:00:35.613000,False,93.008,26.199,31.196,35.613,6.0,6.0,Las Vegas Grand Prix,2024
OCO,Alpine,0 days 00:01:33.221000,SOFT,3.0,True,4.0,1,0 days 00:00:26.434000,0 days 00:00:31.193000,0 days 00:00:35.594000,False,93.221,26.434,31.193,35.594,17.0,11.0,Las Vegas Grand Prix,2024
PER,Red Bull Racing,0 days 00:01:34.155000,SOFT,9.0,True,1.0,1,0 days 00:00:26.635000,0 days 00:00:31.556000,0 days 00:00:35.964000,False,94.155,26.635,31.556,35.964,10.0,15.0,Las Vegas Grand Prix,2024
PIA,McLaren,0 days 00:01:33.024000,SOFT,2.0,True,4.0,1,0 days 00:00:26.161000,0 days 00:00:31.147000,0 days 00:00:35.716000,False,93.024,26.161,31.147,35.716,7.0,8.0,Las Vegas Grand Prix,2024
RUS,Mercedes,0 days 00:01:32.312000,SOFT,2.0,True,6.0,1,0 days 00:00:25.736000,0 days 00:00:30.916000,0 days 00:00:35.660000,False,92.312,25.736,30.916,35.66,1.0,1.0,Las Vegas Grand Prix,2024
SAI,Ferrari,0 days 00:01:32.410000,SOFT,3.0,True,6.0,1,0 days 00:00:26.051000,0 days 00:00:30.911000,0 days 00:00:35.448000,False,92.41,26.051,30.911,35.448,3.0,2.0,Las Vegas Grand Prix,2024
STR,Aston Martin,0 days 00:01:34.484000,SOFT,2.0,True,1.0,1,0 days 00:00:26.834000,0 days 00:00:31.446000,0 days 00:00:36.204000,False,94.484,26.834,31.446,36.204,15.0,18.0,Las Vegas Grand Prix,2024
TSU,RB,0 days 00:01:33.029000,SOFT,3.0,True,6.0,1,0 days 00:00:26.108000,0 days 00:00:31.148000,0 days 00:00:35.773000,False,93.029,26.108,31.148,35.773,9.0,7.0,Las Vegas Grand Prix,2024
VER,Red Bull Racing,0 days 00:01:32.797000,SOFT,2.0,True,4.0,1,0 days 00:00:26.067000,0 days 00:00:31.027000,0 days 00:00:35.703000,False,92.797,26.067,31.027,35.703,5.0,5.0,Las Vegas Grand Prix,2024
ZHO,Kick Sauber,0 days 00:01:33.566000,SOFT,3.0,True,4.0,1,0 days 00:00:26.355000,0 days 00:00:31.266000,0 days 00:00:35.945000,False,93.566,26.355,31.266,35.945,13.0,13.0,Las Vegas Grand Prix,2024
ALB,Williams,0 days 00:01:23.821000,SOFT,2.0,True,2.0,1,0 days 00:00:17.129000,0 days 00:00:36.125000,0 days 00:00:30.567000,False,83.821,17.129,36.125,30.567,11.0,18.0,Abu Dhabi Grand Prix,2024
ALO,Aston Martin,0 days 00:01:23.196000,SOFT,2.0,True,7.0,1,0 days 00:00:17.010000,0 days 00:00:36.006000,0 days 00:00:30.180000,False,83.196,17.01,36.006,30.18,9.0,8.0,Abu Dhabi Grand Prix,2024
BOT,Kick Sauber,0 days 00:01:23.204000,SOFT,2.0,True,5.0,1,0 days 00:00:17.152000,0 days 00:00:35.902000,0 days 00:00:30.150000,False,83.204,17.152,35.902,30.15,18.0,9.0,Abu Dhabi Grand Prix,2024
COL,Williams,0 days 00:01:23.912000,SOFT,2.0,True,2.0,1,0 days 00:00:17.209000,0 days 00:00:36.140000,0 days 00:00:30.563000,False,83.912,17.209,36.14,30.563,19.0,20.0,Abu Dhabi Grand Prix,2024
DOO,Alpine,0 days 00:01:24.105000,SOFT,2.0,True,2.0,1,0 days 00:00:17.297000,0 days 00:00:36.258000,0 days 00:00:30.550000,False,84.105,17.297,36.258,30.55,15.0,17.0,Abu Dhabi Grand Prix,2024
GAS,Alpine,0 days 00:01:22.984000,SOFT,2.0,True,6.0,1,0 days 00:00:17.081000,0 days 00:00:35.871000,0 days 00:00:30.032000,False,82.984,17.081,35.871,30.032,7.0,5.0,Abu Dhabi Grand Prix,2024
HAM,Mercedes,0 days 00:01:23.887000,SOFT,2.0,True,2.0,1,0 days 00:00:17.148000,0 days 00:00:36.232000,0 days 00:00:30.507000,False,83.887,17.148,36.232,30.507,4.0,16.0,Abu Dhabi Grand Prix,2024
HUL,Haas F1 Team,0 days 00:01:22.886000,SOFT,2.0,True,6.0,1,0 days 00:00:17.106000,0 days 00:00:35.718000,0 days 00:00:30.062000,False,82.886,17.106,35.718,30.062,8.0,7.0,Abu Dhabi Grand Prix,2024
LAW,RB,0 days 00:01:23.472000,SOFT,2.0,True,4.0,1,0 days 00:00:17.133000,0 days 00:00:36.058000,0 days 00:00:30.281000,False,83.472,17.133,36.058,30.281,17.0,12.0,Abu Dhabi Grand Prix,2024
LEC,Ferrari,0 days 00:01:22.980000,SOFT,2.0,True,4.0,1,0 days 00:00:16.974000,0 days 00:00:35.964000,0 days 00:00:30.042000,True,82.98,16.974,35.964,30.042,3.0,19.0,Abu Dhabi Grand Prix,2024
